usage_id,customer_id,subscription_id,avg_watch_hours_per_day,sessions_per_week,last_login_days_ago,content_type_preference,completion_rate_pct,peak_usage_time
U01285,C1030,S01285,1.63,1,43,Kids,29.89,Afternoon
U01286,C1031,S01286,2.14,8,1,Sports,58.12,Night
U01287,C1031,S01287,5.25,13,8,Documentary,85.51,Evening
U01288,C1032,S01288,2.05,1,70,Bollywood,,Afternoon
U01289,C1033,S01289,4.33,11,7,Documentary,62.08,Evening
U01290,C1034,S01290,1.08,2,19,Kids,15.37,Evening
U01291,C1035,S01291,4.27,5,6,Documentary,67.69,Evening
U01292,C1036,S01292,3.7,8,2,Web Series,67.64,Evening
U01293,C1037,S01293,1.55,7,7,Sports,89.05,Morning
U01294,C1038,S01294,1.89,15,4,Regional Cinema,74.73,Morning
U01295,C1038,S01295,1.42,2,53,Sports,42.84,Morning
U01296,C1039,S01296,2.43,9,10,Documentary,66.09,Afternoon
U01297,C1040,S01297,3.18,5,5,Documentary,56.81,Evening
U01298,C1040,S01298,4.04,11,6,Bollywood,78.88,Afternoon
U01299,C1041,S01299,2.21,5,42,Sports,26.59,Night
U01300,C1041,S01300,0.51,3,36,Bollywood,28.3,Afternoon
U01301,C1042,S01301,3.22,6,7,Bollywood,94.83,Evening
U01302,C1043,S01302,5.25,5,3,Sports,92.07,Afternoon
U01303,C1044,S01303,2.47,12,3,Web Series,83.72,Morning
U01304,C1045,S01304,3.44,,4,Sports,66.41,Afternoon
U01305,C1046,S01305,3.88,6,4,Kids,96.34,Afternoon
U01306,C1046,S01306,1.84,10,0,Regional Cinema,,Night
U01307,C1047,S01307,1.71,3,27,Web Series,18.37,Evening
U01308,C1047,S01308,3.92,14,5,Documentary,56.65,Morning
U01309,C1048,S01309,4.49,12,0,Kids,84.24,Morning
U01310,C1049,S01310,2.58,7,13,Web Series,93.79,Morning
U01311,C1050,S01311,0.32,1,32,Bollywood,21.24,Morning
U01312,C1051,S01312,1.96,5,36,Bollywood,38.61,Afternoon
U01313,C1052,S01313,3.7,15,13,News,89.91,Evening
U01314,C1053,S01314,5.36,13,1,Kids,76.03,Evening
U01315,C1054,S01315,3.01,10,1,News,64.04,Morning
U01316,C1054,S01316,5.33,12,1,Regional Cinema,,Night
U01317,C1055,S01317,1.78,7,4,Regional Cinema,95.5,Evening
U01318,C1056,S01318,0.93,4,70,Documentary,28.25,Afternoon
U01319,C1056,S01319,3.1,12,0,Documentary,64.36,Night
U01320,C1057,S01320,4.38,9,0,Documentary,55.75,Evening
U01321,C1058,S01321,0.53,5,86,Regional Cinema,15.75,Afternoon
U01322,C1059,S01322,2.04,12,8,Kids,59.64,Afternoon
U01323,C1060,S01323,1.07,2,69,News,20.99,Night
U01324,C1061,S01324,1.33,1,55,Bollywood,30.06,Morning
U01325,C1062,S01325,4.57,7,5,Regional Cinema,73.05,Evening
U01326,C1063,S01326,1.59,7,11,Sports,77.47,Morning
U01327,C1064,S01327,1.29,2,88,Sports,48.27,Night
U01328,C1065,S01328,2.03,11,7,Sports,55.6,Afternoon
U01329,C1066,S01329,4.56,12,12,Regional Cinema,73.94,Evening
U01330,C1066,S01330,2.02,2,60,Regional Cinema,31.5,Evening
U01331,C1067,S01331,0.56,2,39,Regional Cinema,36.28,Night
U01332,C1068,S01332,1.9,2,69,Web Series,29.05,Night
U01333,C1069,S01333,3.35,7,3,Web Series,82.51,Afternoon
U01334,C1069,S01334,3.65,10,6,Regional Cinema,86.05,Afternoon
U01335,C1070,S01335,2.88,9,13,Sports,,Afternoon
U01336,C1071,S01336,4.69,9,2,News,87.1,Evening
U01337,C1072,S01337,5.39,14,5,Bollywood,56.69,Night
U01338,C1073,S01338,1.88,2,46,Documentary,34.48,Morning
U01339,C1073,S01339,1.62,6,8,News,88.16,Night
U01340,C1074,S01340,2.3,6,12,Regional Cinema,60.03,Morning
U01341,C1075,S01341,4.63,12,10,News,56.41,Night
U01342,C1076,S01342,1.85,6,1,Documentary,80.79,Night
U01343,C1076,S01343,2.55,10,6,Regional Cinema,57.44,Afternoon
U01344,C1077,S01344,1.5,2,61,News,32.87,Evening
U01345,C1078,S01345,1.3,1,62,Kids,42.66,Evening
U01346,C1078,S01346,4.96,8,12,Kids,58.57,Evening
U01347,C1079,S01347,1.72,2,55,Documentary,54.41,Afternoon
U01348,C1080,S01348,3.2,14,2,Web Series,90.96,Evening
U01349,C1081,S01349,1.56,4,33,Bollywood,41.41,Evening
U01350,C1082,S01350,-1.98,12,13,News,76.15,Afternoon
U01351,C1083,S01351,2.6,13,9,Web Series,71.59,Afternoon
U01352,C1083,S01352,2.02,4,7,Kids,72.1,Night
U01353,C1084,S01353,5.11,15,4,Web Series,78.83,Morning
U01354,C1085,S01354,3.09,11,10,Web Series,76.56,Evening
U01355,C1085,S01355,1.71,5,34,Kids,25.49,Morning
U01356,C1086,S01356,2.27,4,25,Sports,53.38,Night
U01357,C1087,S01357,3.4,5,10,Bollywood,62.35,Night
U01358,C1088,S01358,4.94,5,0,News,88.57,Afternoon
U01359,C1089,S01359,2.71,11,9,Regional Cinema,66.85,Evening
U01360,C1090,S01360,3.03,6,9,Web Series,,Afternoon
U01361,C1091,S01361,2.29,3,25,Documentary,53.3,Afternoon
U01362,C1092,S01362,2.8,14,4,News,94.36,Night
U01363,C1093,S01363,2.02,3,81,Bollywood,53.01,Afternoon
U01364,C1094,S01364,2.25,13,12,Regional Cinema,89.18,Evening
U01365,C1095,S01365,4.53,13,6,Sports,70.44,Morning
U01366,C1095,S01366,3.35,9,10,Kids,74.65,Morning
U01367,C1096,S01367,0.7,2,19,Documentary,17.98,Night
U01368,C1097,S01368,2.07,10,4,Regional Cinema,56.91,Night
U01369,C1098,S01369,1.54,9,7,Sports,67.56,Morning
U01370,C1099,S01370,2.49,4,0,Sports,84.51,Night
U01371,C1100,S01371,1.26,1,40,Kids,35.38,Afternoon
U01372,C1101,S01372,1.8,3,85,Documentary,50.86,Afternoon
U01373,C1102,S01373,2.27,3,83,Sports,51.69,Afternoon
U01374,C1103,S01374,2.99,15,3,News,89.16,Evening
U01375,C1104,S01375,1.79,4,10,Sports,73.45,Evening
U01376,C1105,S01376,4.51,15,1,Regional Cinema,89.23,Night
U01377,C1105,S01377,0.77,1,79,News,53.03,Afternoon
U01378,C1106,S01378,1.66,2,81,Kids,19.71,Afternoon
U01379,C1107,S01379,5.13,7,3,Web Series,87.77,Night
U01380,C1108,S01380,4.84,15,0,Documentary,90.41,Morning
U01381,C1109,S01381,2.81,11,11,Bollywood,75.38,Evening
U01382,C1110,S01382,0.31,5,42,News,19.69,Night
U01383,C1110,S01383,1.2,4,31,Documentary,38.27,Night
U01384,C1111,S01384,3.55,12,0,Regional Cinema,78.07,Afternoon
U01385,C1112,S01385,4.86,4,11,Regional Cinema,57.04,Evening
U01386,C1112,S01386,0.46,2,62,Sports,47.33,Afternoon
U01387,C1113,S01387,1.25,1,80,Bollywood,26.99,Night
U01388,C1114,S01388,4.17,7,7,Web Series,57.84,Afternoon
U01389,C1114,S01389,3.29,,8,Regional Cinema,91.59,Evening
U01390,C1115,S01390,1.53,13,7,Sports,93.04,Evening
U01391,C1116,S01391,0.99,1,15,Documentary,48.99,Night
U01392,C1116,S01392,2.25,2,67,Sports,53.19,Morning
U01393,C1117,S01393,1.35,2,38,News,23.33,Evening
U01394,C1118,S01394,0.61,1,80,News,47.5,Morning
U01395,C1119,S01395,4.99,4,12,Bollywood,58.86,Morning
U01396,C1119,S01396,0.7,4,71,Regional Cinema,30.94,Afternoon
U01397,C1120,S01397,4.16,4,11,Kids,63.65,Morning
U01398,C1121,S01398,0.33,2,56,Kids,54.59,Night
U01399,C1121,S01399,-0.45,11,3,Sports,64.84,Afternoon
U01400,C1122,S01400,1.65,2,29,Bollywood,44.15,Evening
U01401,C1122,S01401,4.46,12,6,Regional Cinema,63.63,Night
U01402,C1123,S01402,1.99,3,86,Web Series,47.17,Morning
U01403,C1124,S01403,1.27,5,56,Regional Cinema,36.44,Morning
U01404,C1124,S01404,2.39,2,89,Kids,23.04,Afternoon
U01405,C1125,S01405,0.39,3,87,Regional Cinema,50.86,Afternoon
U01406,C1126,S01406,1.26,4,65,News,16.5,Morning
U01407,C1127,S01407,4.58,9,10,Sports,77.15,Evening
U01408,C1128,S01408,0.74,1,32,Documentary,23.19,Morning
U01409,C1128,S01409,4.78,8,10,Sports,90.76,Afternoon
U01410,C1129,S01410,1.65,11,12,Sports,75.72,Evening
U01411,C1130,S01411,4.02,4,13,Web Series,79.11,Evening
U01412,C1131,S01412,1.41,2,76,Bollywood,22.4,Evening
U01413,C1132,S01413,1.1,1,21,Regional Cinema,42.25,Morning
U01414,C1133,S01414,4.44,12,1,Documentary,90.99,Afternoon
U01415,C1134,S01415,-1.88,15,0,Sports,84.7,Morning
U01416,C1135,S01416,1.14,2,68,Kids,37.97,Afternoon
U01417,C1136,S01417,-1.86,8,9,Sports,62.72,Afternoon
U01418,C1137,S01418,2.3,10,7,News,91.32,Evening
U01419,C1138,S01419,1.17,4,29,Sports,47.67,Afternoon
U01420,C1139,S01420,1.45,1,81,Web Series,22.85,Afternoon
U01421,C1140,S01421,3.02,13,2,Web Series,96.52,Evening
U01422,C1141,S01422,4.46,15,5,Documentary,60.59,Night
U01423,C1142,S01423,4.54,12,7,Kids,62.72,Evening
U01424,C1143,S01424,2.77,5,12,Kids,77.31,Night
U01425,C1144,S01425,1.32,2,41,News,25.04,Afternoon
U01426,C1145,S01426,3.08,8,9,Bollywood,70.26,Afternoon
U01427,C1146,S01427,2.19,14,3,Regional Cinema,,Night
U01428,C1147,S01428,2.49,15,3,Web Series,87.34,Afternoon
U01429,C1148,S01429,1.97,13,1,News,85.17,Afternoon
U01430,C1149,S01430,0.67,3,21,News,19.02,Night
U01431,C1150,S01431,4.7,10,10,Bollywood,64.88,Night
U01432,C1150,S01432,2.0,4,15,Regional Cinema,18.92,Morning
U01433,C1151,S01433,0.47,3,16,Documentary,47.09,Afternoon
U01434,C1152,S01434,2.2,7,6,Kids,74.82,Morning
U01435,C1153,S01435,5.34,15,0,Regional Cinema,69.11,Evening
U01436,C1154,S01436,3.97,4,7,Bollywood,85.13,Evening
U01437,C1155,S01437,1.15,5,20,Regional Cinema,44.17,Afternoon
U01438,C1156,S01438,4.39,13,6,Web Series,92.77,Afternoon
U01439,C1157,S01439,0.75,4,29,Kids,37.5,Afternoon
U01440,C1158,S01440,2.05,2,40,Bollywood,22.59,Morning
U01441,C1158,S01441,2.36,1,41,News,15.06,Night
U01442,C1159,S01442,2.54,14,9,Kids,79.28,Morning
U01443,C1159,S01443,3.5,14,6,News,89.7,Evening
U01444,C1160,S01444,2.54,4,6,News,78.9,Morning
U01445,C1161,S01445,3.81,4,5,Sports,84.29,Afternoon
U01446,C1162,S01446,4.54,14,7,Bollywood,77.96,Night
U01447,C1162,S01447,4.57,12,8,Regional Cinema,65.57,Afternoon
U01448,C1163,S01448,0.44,1,81,Documentary,54.38,Morning
U01449,C1164,S01449,2.3,3,61,News,25.25,Morning
U01450,C1165,S01450,2.18,1,42,Bollywood,48.73,Afternoon
U01451,C1166,S01451,2.38,1,25,Sports,42.66,Night
U01452,C1167,S01452,4.7,15,1,Documentary,62.73,Evening
U01453,C1168,S01453,2.78,9,4,Bollywood,69.8,Night
U01454,C1169,S01454,4.77,8,12,Documentary,65.42,Afternoon
U01455,C1170,S01455,5.35,12,3,News,,Afternoon
U01456,C1171,S01456,1.27,5,22,Documentary,24.54,Afternoon
U01457,C1171,S01457,0.7,5,20,Web Series,51.99,Afternoon
U01458,C1172,S01458,1.69,,53,News,39.26,Morning
U01459,C1173,S01459,2.66,9,8,Kids,,Night
U01460,C1174,S01460,2.13,1,64,Regional Cinema,26.95,Evening
U01461,C1175,S01461,1.57,4,38,Regional Cinema,18.03,Afternoon
U01462,C1175,S01462,1.54,3,74,Web Series,53.64,Evening
U01463,C1176,S01463,3.95,6,7,Documentary,84.64,Night
U01464,C1176,S01464,1.41,5,22,News,37.41,Morning
U01465,C1177,S01465,1.33,2,80,News,30.89,Morning
U01466,C1178,S01466,0.93,2,23,Kids,22.86,Morning
U01467,C1179,S01467,1.68,1,22,Web Series,32.94,Evening
U01468,C1179,S01468,5.0,5,10,Web Series,91.79,Night
U01469,C1180,S01469,2.58,5,11,Web Series,63.1,Afternoon
U01470,C1180,S01470,2.01,11,11,Documentary,83.51,Afternoon
U01471,C1181,S01471,2.2,14,13,Regional Cinema,90.74,Morning
U01472,C1182,S01472,4.15,15,7,Kids,71.01,Evening
U01473,C1183,S01473,3.84,11,13,Bollywood,79.87,Evening
U01474,C1184,S01474,2.92,12,6,Bollywood,60.27,Night
U01475,C1185,S01475,2.04,4,79,Sports,30.3,Evening
U01476,C1186,S01476,5.14,8,6,Bollywood,78.49,Evening
U01477,C1187,S01477,2.35,14,6,Sports,77.37,Morning
U01478,C1188,S01478,2.06,1,53,Regional Cinema,20.39,Afternoon
U01479,C1189,S01479,1.95,1,80,Bollywood,37.44,Evening
U01480,C1190,S01480,2.02,3,21,Documentary,31.22,Evening
U01481,C1191,S01481,4.35,6,0,Bollywood,63.78,Morning
U01482,C1192,S01482,1.93,4,57,Documentary,34.17,Night
U01483,C1192,S01483,4.49,11,11,Documentary,63.34,Evening
U01484,C1193,S01484,1.98,8,2,Documentary,75.72,Morning
U01485,C1193,S01485,3.96,14,2,Documentary,88.82,Evening
U01486,C1194,S01486,2.67,12,2,Sports,73.95,Afternoon
U01487,C1195,S01487,1.78,11,4,Bollywood,77.9,Morning
U01488,C1196,S01488,0.46,5,84,Web Series,46.38,Morning
U01489,C1197,S01489,1.27,5,57,Web Series,31.3,Morning
U01490,C1198,S01490,1.22,2,47,Web Series,41.47,Morning
U01491,C1198,S01491,1.37,1,58,Documentary,,Evening
U01492,C1199,S01492,1.89,5,35,Kids,17.68,Afternoon
U01493,C1199,S01493,0.34,2,23,Bollywood,43.11,Afternoon
U01494,C1200,S01494,1.75,2,78,Kids,35.37,Morning
U01495,C1201,S01495,5.26,,10,Sports,86.1,Evening
U01496,C1202,S01496,2.64,5,4,Sports,71.0,Evening
U01497,C1203,S01497,1.36,5,58,Web Series,53.79,Afternoon
U01498,C1204,S01498,3.0,8,0,Bollywood,56.61,Night
U01499,C1204,S01499,0.96,1,75,Sports,29.61,Afternoon
U01500,C1205,S01500,-2.46,1,39,Kids,52.72,Morning
U01501,C1206,S01501,5.27,13,13,News,89.75,Morning
U01502,C1207,S01502,1.21,3,76,Regional Cinema,43.03,Evening
U01503,C1207,S01503,0.64,4,67,Regional Cinema,26.06,Morning
U01504,C1208,S01504,1.71,1,43,Sports,20.18,Evening
U01505,C1209,S01505,2.39,2,44,Web Series,28.58,Morning
U01506,C1209,S01506,1.48,3,48,Bollywood,16.88,Night
U01507,C1210,S01507,4.25,7,10,Kids,77.63,Morning
U01508,C1211,S01508,1.21,1,20,Regional Cinema,18.56,Night
U01509,C1212,S01509,3.24,4,9,News,69.43,Afternoon
U01510,C1213,S01510,1.74,5,61,Web Series,30.96,Afternoon
U01511,C1214,S01511,5.34,4,11,Regional Cinema,68.49,Night
U01512,C1215,S01512,3.15,9,10,Regional Cinema,94.16,Evening
U01513,C1216,S01513,3.73,12,11,Regional Cinema,63.82,Morning
U01514,C1217,S01514,2.39,5,2,Web Series,69.03,Evening
U01515,C1218,S01515,4.4,5,12,Regional Cinema,93.76,Morning
U01516,C1219,S01516,2.01,14,12,Bollywood,77.79,Evening
U01517,C1220,S01517,0.82,5,46,Regional Cinema,22.02,Afternoon
U01518,C1220,S01518,0.48,2,26,Documentary,38.04,Night
U01519,C1221,S01519,1.1,4,86,Sports,39.69,Morning
U01520,C1222,S01520,1.84,3,82,Bollywood,38.63,Night
U01521,C1222,S01521,4.29,14,2,Kids,72.67,Evening
U01522,C1223,S01522,3.94,6,13,Documentary,93.67,Afternoon
U01523,C1224,S01523,1.99,4,7,Web Series,90.96,Night
U01524,C1224,S01524,1.86,4,26,News,36.55,Afternoon
U01525,C1225,S01525,1.74,5,75,Kids,51.56,Night
U01526,C1226,S01526,-1.71,1,78,Kids,51.56,Morning
U01527,C1227,S01527,2.64,12,5,News,77.92,Evening
U01528,C1228,S01528,2.61,9,4,Kids,56.08,Night
U01529,C1228,S01529,2.61,12,8,Sports,95.34,Night
U01530,C1229,S01530,2.0,1,52,Regional Cinema,48.02,Evening
U01531,C1230,S01531,4.44,7,1,Documentary,80.68,Evening
U01532,C1231,S01532,3.34,4,8,Documentary,59.33,Afternoon
U01533,C1232,S01533,2.48,2,72,Documentary,43.53,Night
U01534,C1233,S01534,2.07,3,40,Documentary,21.43,Afternoon
U01535,C1234,S01535,4.65,14,1,Bollywood,73.46,Morning
U01536,C1235,S01536,0.79,3,70,News,36.71,Morning
U01537,C1235,S01537,2.96,8,13,Kids,61.19,Morning
U01538,C1236,S01538,2.85,12,10,Regional Cinema,57.7,Evening
U01539,C1237,S01539,1.31,4,56,Regional Cinema,39.8,Morning
U01540,C1238,S01540,0.69,5,84,Bollywood,31.28,Afternoon
U01541,C1238,S01541,0.97,5,81,Documentary,28.45,Evening
U01542,C1239,S01542,4.57,13,8,News,81.23,Morning
U01543,C1239,S01543,4.15,6,5,Bollywood,67.79,Night
U01544,C1240,S01544,2.03,4,59,Documentary,29.69,Night
U01545,C1241,S01545,1.63,,18,Documentary,,Evening
U01546,C1242,S01546,1.56,3,47,Web Series,27.22,Evening
U01547,C1243,S01547,4.22,5,9,Documentary,75.72,Afternoon
U01548,C1243,S01548,-1.57,15,1,Web Series,63.12,Afternoon
U01549,C1244,S01549,3.45,14,8,Kids,89.18,Evening
U01550,C1244,S01550,2.61,6,7,News,74.8,Morning
U01551,C1245,S01551,4.31,10,10,News,61.53,Afternoon
U01552,C1246,S01552,5.31,8,0,Regional Cinema,82.38,Night
U01553,C1246,S01553,4.07,10,4,Web Series,68.15,Night
U01554,C1247,S01554,-0.69,10,0,Documentary,77.27,Evening
U01555,C1248,S01555,1.75,2,31,Kids,42.69,Evening
U01556,C1249,S01556,2.83,15,9,Documentary,56.99,Evening
U01557,C1250,S01557,2.48,1,48,Sports,42.61,Morning
U01558,C1251,S01558,2.51,12,10,Regional Cinema,80.88,Afternoon
U01559,C1251,S01559,2.17,3,87,Regional Cinema,37.22,Afternoon
U01560,C1252,S01560,4.59,8,12,Regional Cinema,78.75,Night
U01561,C1253,S01561,2.38,8,7,Documentary,56.8,Afternoon
U01562,C1254,S01562,4.15,6,3,Web Series,77.33,Night
U01563,C1255,S01563,2.13,6,9,Web Series,87.99,Morning
U01564,C1256,S01564,1.35,5,48,Regional Cinema,41.46,Night
U01565,C1256,S01565,2.95,5,7,Regional Cinema,93.2,Morning
U01566,C1257,S01566,0.31,2,79,Kids,44.45,Night
U01567,C1258,S01567,1.83,2,79,Regional Cinema,50.27,Morning
U01568,C1259,S01568,5.2,12,8,Documentary,62.22,Morning
U01569,C1260,S01569,2.42,,9,Kids,76.28,Evening
U01570,C1261,S01570,3.2,7,7,Bollywood,86.24,Night
U01571,C1261,S01571,3.46,8,7,Kids,81.27,Evening
U01572,C1262,S01572,2.45,3,63,Documentary,43.44,Evening
U01573,C1263,S01573,4.73,9,8,Kids,55.3,Morning
U01574,C1264,S01574,2.26,9,2,News,88.4,Morning
U01575,C1264,S01575,2.83,15,10,News,93.1,Morning
U01576,C1265,S01576,1.48,4,71,News,49.12,Evening
U01577,C1266,S01577,4.58,7,4,Kids,89.34,Afternoon
U01578,C1267,S01578,3.78,12,7,Kids,73.65,Evening
U01579,C1268,S01579,2.54,11,6,Sports,70.93,Evening
U01580,C1269,S01580,5.32,15,0,Web Series,81.6,Afternoon
U01581,C1270,S01581,5.01,12,1,News,88.09,Afternoon
U01582,C1271,S01582,2.07,9,2,Bollywood,81.73,Night
U01583,C1272,S01583,1.24,3,77,Web Series,26.94,Afternoon
U01584,C1273,S01584,0.43,4,82,Documentary,48.45,Night
U01585,C1273,S01585,4.74,7,8,News,59.83,Afternoon
U01586,C1274,S01586,2.29,,5,Web Series,93.32,Afternoon
U01587,C1275,S01587,0.85,1,41,Sports,16.25,Afternoon
U01588,C1276,S01588,1.69,2,24,Kids,43.37,Evening
U01589,C1277,S01589,1.9,2,41,Kids,49.58,Morning
U01590,C1278,S01590,0.77,4,87,News,21.28,Evening
U01591,C1279,S01591,1.29,2,84,Kids,,Evening
U01592,C1280,S01592,0.39,3,46,Sports,29.83,Afternoon
U01593,C1280,S01593,-2.39,15,13,Bollywood,62.01,Morning
U01594,C1281,S01594,1.0,5,77,Web Series,21.5,Afternoon
U01595,C1282,S01595,2.39,15,8,Kids,85.69,Night
U01596,C1283,S01596,2.19,7,1,Web Series,,Morning
U01597,C1284,S01597,1.7,,25,News,20.44,Evening
U01598,C1284,S01598,4.48,12,2,Bollywood,84.19,Evening
U01599,C1285,S01599,1.58,3,30,Kids,47.96,Afternoon
U01600,C1286,S01600,2.31,4,68,Sports,45.98,Afternoon
U01601,C1287,S01601,4.97,8,0,Web Series,68.91,Evening
U01602,C1288,S01602,1.93,1,87,Sports,24.49,Morning
U01603,C1289,S01603,3.53,10,10,Regional Cinema,75.77,Night
U01604,C1290,S01604,0.98,3,22,Bollywood,49.05,Night
U01605,C1291,S01605,1.57,10,5,Web Series,69.42,Morning
U01606,C1292,S01606,4.48,10,9,News,90.14,Morning
U01607,C1293,S01607,2.4,,0,Regional Cinema,68.61,Afternoon
U01608,C1294,S01608,1.7,4,38,Documentary,54.9,Night
U01609,C1295,S01609,0.45,4,57,Bollywood,49.43,Morning
U01610,C1295,S01610,1.54,2,90,Kids,48.33,Evening
U01611,C1296,S01611,1.82,2,88,Sports,39.76,Evening
U01612,C1296,S01612,2.44,10,1,Web Series,89.36,Night
U01613,C1297,S01613,4.52,12,11,Kids,63.6,Night
U01614,C1298,S01614,2.65,10,10,Web Series,58.11,Evening
U01615,C1299,S01615,2.4,4,76,Web Series,46.89,Afternoon
U01616,C1300,S01616,2.08,3,29,Regional Cinema,28.21,Afternoon
U01617,C1300,S01617,5.46,12,1,Regional Cinema,55.34,Afternoon
U01618,C1301,S01618,1.62,2,37,Bollywood,44.96,Morning
U01619,C1302,S01619,4.78,4,0,Sports,91.35,Morning
U01620,C1303,S01620,3.34,11,9,Sports,70.6,Night
U01621,C1303,S01621,4.55,4,2,News,85.46,Night
U01622,C1304,S01622,5.36,10,7,Sports,70.24,Evening
U01623,C1305,S01623,1.84,5,62,Regional Cinema,50.58,Evening
U01624,C1306,S01624,2.28,6,4,Documentary,63.53,Night
U01625,C1306,S01625,2.18,4,22,Web Series,50.23,Evening
U01626,C1307,S01626,5.09,12,3,Regional Cinema,95.54,Night
U01627,C1307,S01627,3.29,4,8,News,61.76,Evening
U01628,C1308,S01628,1.97,8,6,Bollywood,86.85,Evening
U01629,C1309,S01629,2.29,15,0,Bollywood,95.76,Night
U01630,C1310,S01630,3.32,5,7,Web Series,92.78,Evening
U01631,C1311,S01631,4.53,5,8,Kids,81.87,Night
U01632,C1312,S01632,3.46,15,3,Regional Cinema,60.27,Afternoon
U01633,C1313,S01633,4.27,13,12,Sports,60.61,Morning
U01634,C1314,S01634,0.78,3,35,News,49.91,Morning
U01635,C1315,S01635,3.58,11,3,Bollywood,92.06,Night
U01636,C1315,S01636,1.82,8,8,Sports,77.38,Night
U01637,C1316,S01637,1.59,,12,Sports,88.93,Night
U01638,C1317,S01638,0.36,,75,Web Series,27.33,Night
U01639,C1317,S01639,2.38,15,9,Web Series,70.79,Afternoon
U01640,C1318,S01640,2.01,3,60,News,22.29,Evening
U01641,C1319,S01641,0.57,2,55,News,39.37,Night
U01642,C1320,S01642,2.14,8,1,Web Series,75.75,Afternoon
U01643,C1320,S01643,4.22,15,12,Sports,86.31,Morning
U01644,C1321,S01644,3.41,14,7,Sports,59.22,Night
U01645,C1322,S01645,0.38,2,27,Kids,47.83,Night
U01646,C1323,S01646,3.49,10,13,Web Series,68.68,Evening
U01647,C1324,S01647,2.53,14,4,Kids,92.81,Evening
U01648,C1324,S01648,0.79,1,54,Sports,18.03,Night
U01649,C1325,S01649,4.72,13,5,News,77.06,Morning
U01650,C1326,S01650,0.51,1,27,Regional Cinema,18.67,Evening
U01651,C1327,S01651,4.62,4,10,Sports,76.2,Night
U01652,C1327,S01652,1.43,5,59,Kids,23.88,Evening
U01653,C1328,S01653,-2.45,2,40,News,,Afternoon
U01654,C1329,S01654,3.23,,12,Kids,62.43,Afternoon
U01655,C1330,S01655,0.96,5,28,Kids,31.33,Morning
U01656,C1331,S01656,5.16,14,0,Documentary,87.66,Night
U01657,C1332,S01657,1.76,8,5,Documentary,60.51,Morning
U01658,C1333,S01658,3.95,8,1,Kids,58.3,Afternoon
U01659,C1334,S01659,2.47,3,34,Web Series,34.37,Afternoon
U01660,C1335,S01660,1.81,2,66,News,42.97,Morning
U01661,C1335,S01661,1.78,2,66,Bollywood,51.32,Afternoon
U01662,C1336,S01662,3.9,10,13,News,61.73,Evening
U01663,C1337,S01663,-0.71,4,44,Web Series,37.75,Afternoon
U01664,C1338,S01664,3.14,9,12,Web Series,90.25,Night
U01665,C1338,S01665,4.87,15,5,Sports,75.59,Morning
U01666,C1339,S01666,5.45,13,5,Documentary,57.68,Afternoon
U01667,C1340,S01667,1.69,2,82,Kids,15.49,Night
U01668,C1340,S01668,1.69,4,61,News,33.75,Night
U01669,C1341,S01669,4.18,11,8,Bollywood,62.41,Evening
U01670,C1342,S01670,5.2,13,12,News,65.38,Night
U01671,C1343,S01671,2.1,1,28,Kids,51.64,Night
U01672,C1344,S01672,3.57,8,5,Regional Cinema,89.87,Afternoon
U01673,C1345,S01673,1.83,8,4,Sports,88.38,Evening
U01674,C1346,S01674,1.77,1,64,Documentary,48.85,Afternoon
U01675,C1347,S01675,3.82,13,3,Web Series,60.52,Evening
U01676,C1348,S01676,4.26,13,2,Kids,66.6,Evening
U01677,C1349,S01677,2.0,10,8,Bollywood,86.26,Morning
U01678,C1350,S01678,3.17,10,11,Web Series,61.61,Evening
U01679,C1351,S01679,0.44,1,29,Documentary,51.34,Afternoon
U01680,C1352,S01680,0.5,4,70,Kids,28.64,Night
U01681,C1352,S01681,1.05,5,25,Sports,40.84,Evening
U01682,C1353,S01682,1.65,4,17,Web Series,50.59,Evening
U01683,C1353,S01683,1.32,4,61,Regional Cinema,37.58,Evening
U01684,C1354,S01684,3.36,13,0,Kids,71.94,Evening
U01685,C1354,S01685,3.57,14,1,Sports,94.26,Night
U01686,C1355,S01686,3.77,8,1,Sports,75.44,Afternoon
U01687,C1356,S01687,1.08,1,85,Sports,51.62,Night
U01688,C1357,S01688,5.0,13,1,News,89.75,Morning
U01689,C1357,S01689,0.94,3,55,Sports,47.59,Evening
U01690,C1358,S01690,1.79,5,12,Documentary,87.26,Morning
U01691,C1359,S01691,1.72,11,12,Regional Cinema,59.77,Evening
U01692,C1359,S01692,2.46,4,73,Regional Cinema,33.35,Afternoon
U01693,C1360,S01693,-1.34,8,2,Regional Cinema,78.55,Afternoon
U01694,C1361,S01694,2.11,10,2,Kids,55.76,Night
U01695,C1362,S01695,2.83,9,3,Kids,91.08,Morning
U01696,C1363,S01696,2.91,15,12,Documentary,59.46,Afternoon
U01697,C1364,S01697,1.48,3,22,News,21.43,Afternoon
