subscription_id,customer_id,plan_id,start_date,end_date,tenure_months,renewal_count,churn_flag,churn_reason
S01376,C1105,P003,2024-08-15,2024-12-13,4,0,0,
S01377,C1105,P001,2024-12-29,2025-01-28,1,1,1,Frequent buffering issues
S01378,C1106,P003,2023-01-05,2024-11-25,23,0,1,
S01379,C1107,P003,2024-01-19,2024-02-18,1,0,0,
S01380,C1108,P002,2023-05-09,2023-12-05,7,0,0,
S01381,C1109,P001,2023-02-23,2024-08-16,18,0,0,
S01382,C1110,P001,2024-01-23,2024-11-18,10,0,1,Found better OTT platform
S01383,C1110,P001,2024-11-24,2024-12-24,1,1,1,Poor customer support
S01384,C1111,P002,2023-01-24,2024-07-17,18,0,0,
S01385,C1112,P003,2024-02-20,2024-10-17,8,0,0,
S01386,C1112,P003,2024-10-25,2024-11-24,1,1,1,Frequent buffering issues
S01387,C1113,P002,2024-02-03,2024-12-29,11,0,1,
S01388,C1114,P004,2023-05-26,2024-06-19,13,0,0,
S01389,C1114,P001,2024-07-01,2024-11-28,5,1,0,
S01390,C1115,P002,2024-01-22,2024-04-21,3,0,0,
S01391,C1116,P003,2023-02-15,2024-04-10,14,0,1,Poor regional content
S01392,C1116,P002,2024-04-17,2024-11-13,7,1,1,Poor regional content
S01393,C1117,P001,2023-09-01,2024-08-26,12,0,1,Found better OTT platform
S01394,C1118,P003,2023-09-23,2024-06-19,9,0,1,High subscription price
S01395,C1119,P002,2023-05-15,2024-12-05,19,0,0,
S01396,C1119,P002,2024-12-18,2025-01-17,1,1,1,Poor regional content
S01397,C1120,P001,2024-01-07,2024-11-02,10,0,0,
S01398,C1121,P003,2024-07-24,2024-08-23,1,0,1,Poor regional content
S01399,C1121,P004,2024-09-21,2024-10-21,1,1,0,
S01400,C1122,P004,2023-10-31,2024-02-28,4,0,1,
S01401,C1122,P003,2024-03-17,2024-05-16,2,1,0,
S01402,C1123,P003,2024-09-01,2024-12-30,4,0,1,Switched to free platform
S01403,C1124,P002,2023-07-11,2024-05-06,10,0,1,Technical issues with app
S01404,C1124,P002,2024-05-16,2024-08-14,3,1,1,No new content added
S01405,C1125,P001,2024-02-23,2024-03-24,1,0,1,Found better OTT platform
S01406,C1126,P002,2023-06-01,2024-07-25,14,0,1,Found better OTT platform
S01407,C1127,P001,2023-08-02,2023-11-30,4,0,0,
S01408,C1128,P002,2024-07-16,2024-09-14,2,0,1,Technical issues with app
S01409,C1128,P004,2024-09-30,2024-11-29,2,1,0,
S01410,C1129,P002,2024-06-21,2024-08-20,2,0,0,
S01411,C1130,P003,2023-02-09,2023-12-06,10,0,0,
S01412,C1131,P002,2024-10-12,2024-11-11,1,0,1,High subscription price
S01413,C1132,P002,2024-04-26,2024-08-24,4,0,1,Found better OTT platform
S01414,C1133,P003,2024-02-02,2024-09-29,8,0,0,
S01415,C1134,P004,2023-11-14,2024-09-09,10,0,0,
S01416,C1135,P001,2023-06-25,2024-02-20,8,0,1,Frequent buffering issues
S01417,C1136,P004,2023-01-31,2024-08-23,19,0,0,
S01418,C1137,P002,2024-06-29,2024-08-28,2,0,0,
S01419,C1138,P002,2024-01-24,2024-11-19,10,0,1,Frequent buffering issues
S01420,C1139,P002,2024-08-25,2024-10-24,2,0,1,Found better OTT platform
S01421,C1140,P001,2024-05-17,2024-10-14,5,0,0,
S01422,C1141,P004,2024-09-10,2024-10-10,1,0,0,
S01423,C1142,P003,2023-03-06,2024-03-30,13,0,0,
S01424,C1143,P002,2024-02-24,2024-06-23,4,0,0,
S01425,C1144,P001,2023-03-12,2023-10-08,7,0,1,Frequent buffering issues
S01426,C1145,P003,2023-03-22,2024-04-15,13,0,0,
S01427,C1146,P002,2023-02-19,2023-05-20,3,0,0,
S01428,C1147,P004,2024-01-17,2024-07-15,6,0,0,
S01429,C1148,P002,2024-04-08,2024-11-04,7,0,0,
S01430,C1149,P003,2024-05-05,2024-10-02,5,0,1,Frequent buffering issues
S01431,C1150,P003,2023-11-10,2024-03-09,4,0,0,
S01432,C1150,P002,2024-03-16,2024-11-11,8,1,1,Found better OTT platform
S01433,C1151,P001,2023-01-26,2024-01-21,12,0,1,Poor customer support
S01434,C1152,P002,2023-08-25,2024-12-17,16,0,0,
S01435,C1153,P002,2024-11-06,2024-12-06,1,0,0,
S01436,C1154,P004,2023-12-11,2024-11-05,11,0,0,
S01437,C1155,P004,2024-04-06,2024-06-05,2,0,1,Frequent buffering issues
S01438,C1156,P003,2023-04-30,2023-08-28,4,0,0,
S01439,C1157,P002,2023-11-16,2024-09-11,10,0,1,Poor regional content
S01440,C1158,P002,2024-09-19,2024-10-19,1,0,1,Poor regional content
S01441,C1158,P001,2024-11-06,2024-12-06,1,1,1,Poor customer support
S01442,C1159,P001,2024-09-04,2024-12-03,3,0,0,
S01443,C1159,P004,2024-12-27,2025-01-26,1,1,0,
S01444,C1160,P002,2024-04-22,2024-08-20,4,0,0,
S01445,C1161,P004,2024-05-10,2024-09-07,4,0,0,
S01446,C1162,P002,2023-04-09,2024-07-02,15,0,0,
S01447,C1162,P002,2024-07-13,2024-12-10,5,1,0,
S01448,C1163,P001,2023-05-10,2023-08-08,3,0,1,Poor regional content
S01449,C1164,P003,2023-11-07,2024-10-02,11,0,1,Technical issues with app
S01450,C1165,P001,2024-09-11,2024-12-10,3,0,1,High subscription price
S01451,C1166,P003,2024-06-18,2024-08-17,2,0,1,No new content added
S01452,C1167,P001,2023-07-06,2024-11-27,17,0,0,
S01453,C1168,P004,2024-10-16,2024-11-15,1,0,0,
S01454,C1169,P003,2023-08-13,2023-11-11,3,0,0,
S01455,C1170,P003,2023-03-28,2023-11-23,8,0,0,
S01456,C1171,P001,2023-07-12,2024-01-08,6,0,1,Poor customer support
S01457,C1171,P003,2024-01-30,2024-11-25,10,1,1,Poor regional content
S01458,C1172,P002,2024-08-23,2024-12-21,4,0,1,
S01459,C1173,P002,2024-03-20,2024-10-16,7,0,0,
S01460,C1174,P001,2023-04-01,2024-03-26,12,0,1,Frequent buffering issues
S01461,C1175,P004,2023-07-18,2023-09-16,2,0,1,Technical issues with app
S01462,C1175,P004,2023-10-02,2024-03-30,6,1,1,Switched to free platform
S01463,C1176,P003,2023-02-21,2023-09-19,7,0,0,
S01464,C1176,P002,2023-10-07,2024-05-04,7,1,1,No new content added
S01465,C1177,P003,2024-05-20,2024-06-19,1,0,1,No new content added
S01466,C1178,P003,2023-09-29,2024-11-22,14,0,1,Switched to free platform
S01467,C1179,P001,2024-08-12,2024-12-10,4,0,1,
S01468,C1179,P004,2024-12-26,2025-01-25,1,1,0,
S01469,C1180,P003,2024-10-11,2024-12-10,2,0,0,
S01470,C1180,P003,2024-12-19,2025-01-18,1,1,0,
S01471,C1181,P002,2023-04-03,2024-07-26,16,0,0,
S01472,C1182,P001,2024-02-18,2024-06-17,4,0,0,
S01473,C1183,P001,2024-05-25,2024-07-24,2,0,0,
S01474,C1184,P004,2023-09-10,2024-05-07,8,0,0,
S01475,C1185,P004,2024-05-17,2024-09-14,4,0,1,Switched to free platform
S01476,C1186,P001,2023-12-02,2024-07-29,8,0,0,
S01477,C1187,P003,2024-01-27,2024-11-22,10,0,0,
S01478,C1188,P002,2023-11-16,2024-05-14,6,0,1,Frequent buffering issues
S01479,C1189,P003,2024-01-07,2024-04-06,3,0,1,Switched to free platform
S01480,C1190,P001,2024-03-22,2024-11-17,8,0,1,Poor regional content
S01481,C1191,P004,2024-02-01,2024-08-29,7,0,0,
S01482,C1192,P003,2024-11-03,2024-12-03,1,0,1,No new content added
S01483,C1192,P002,2024-12-25,2025-01-24,1,1,0,
S01484,C1193,P004,2024-10-16,2024-11-15,1,0,0,
S01485,C1193,P002,2024-12-06,2025-01-05,1,1,0,
S01486,C1194,P002,2023-05-08,2024-09-29,17,0,0,
S01487,C1195,P001,2024-02-20,2024-08-18,6,0,0,
S01488,C1196,P004,2024-06-02,2024-12-29,7,0,1,
S01489,C1197,P002,2024-10-03,2024-11-02,1,0,1,Frequent buffering issues
S01490,C1198,P004,2024-06-14,2024-10-12,4,0,1,Switched to free platform
S01491,C1198,P004,2024-10-22,2024-11-21,1,1,1,Found better OTT platform
S01492,C1199,P001,2024-02-23,2024-06-22,4,0,1,Frequent buffering issues
S01493,C1199,P001,2024-06-30,2024-07-30,1,1,1,Frequent buffering issues
S01494,C1200,P003,2024-06-26,2024-10-24,4,0,1,Frequent buffering issues
S01495,C1201,P002,2024-07-24,2024-09-22,2,0,0,
S01496,C1202,P002,2023-04-06,2024-11-26,20,0,0,
S01497,C1203,P001,2024-03-27,2024-12-22,9,0,1,Frequent buffering issues
S01498,C1204,P003,2024-11-04,2024-12-04,1,0,0,
S01499,C1204,P003,2024-12-14,2025-01-13,1,1,1,Poor customer support
S01500,C1205,P003,2024-10-13,2024-12-12,2,0,1,No new content added
S01501,C1206,P002,2023-09-10,2024-02-07,5,0,0,
S01502,C1207,P002,2024-03-02,2024-07-30,5,0,1,Technical issues with app
S01503,C1207,P004,2024-08-29,2024-10-28,2,1,1,Found better OTT platform
S01504,C1208,P004,2024-03-04,2024-12-29,10,0,1,Poor customer support
S01505,C1209,P002,2023-06-10,2024-02-05,8,0,1,Poor customer support
S01506,C1209,P001,2024-02-18,2024-05-18,3,1,1,Poor regional content
S01507,C1210,P001,2024-08-24,2024-09-23,1,0,0,
S01508,C1211,P001,2024-09-27,2024-12-26,3,0,1,Found better OTT platform
S01509,C1212,P001,2023-03-24,2023-08-21,5,0,0,
S01510,C1213,P001,2023-09-03,2023-11-02,2,0,1,Switched to free platform
S01511,C1214,P002,2023-08-15,2023-09-14,1,0,0,
S01512,C1215,P001,2023-02-13,2024-11-04,21,0,0,
S01513,C1216,P001,2023-10-10,2024-11-03,13,0,0,
S01514,C1217,P001,2023-09-03,2024-03-01,6,0,0,
S01515,C1218,P003,2023-06-24,2024-12-15,18,0,0,
S01516,C1219,P001,2024-08-02,2024-11-30,4,0,0,
S01517,C1220,P001,2023-05-19,2023-11-15,6,0,1,Found better OTT platform
S01518,C1220,P004,2023-12-06,2024-01-05,1,1,1,Found better OTT platform
S01519,C1221,P001,2024-01-23,2024-10-19,9,0,1,Frequent buffering issues
S01520,C1222,P003,2024-10-21,2024-11-20,1,0,1,Switched to free platform
S01521,C1222,P001,2024-12-11,2025-01-10,1,1,0,
S01522,C1223,P003,2023-12-07,2024-07-04,7,0,0,
S01523,C1224,P001,2024-01-28,2024-06-26,5,0,0,
S01524,C1224,P002,2024-07-20,2024-10-18,3,1,1,Switched to free platform
S01525,C1225,P001,2023-02-24,2024-12-15,22,0,1,Frequent buffering issues
S01526,C1226,P002,2024-05-13,2024-11-09,6,0,1,Found better OTT platform
S01527,C1227,P004,2023-10-16,2024-06-12,8,0,0,
S01528,C1228,P001,2023-05-31,2024-02-25,9,0,0,
S01529,C1228,P004,2024-03-10,2024-10-06,7,1,0,
S01530,C1229,P001,2023-08-20,2024-05-16,9,0,1,High subscription price
S01531,C1230,P001,2024-09-13,2024-10-13,1,0,0,
S01532,C1231,P002,2024-10-11,2024-11-10,1,0,0,
S01533,C1232,P003,2024-08-28,2024-09-27,1,0,1,Found better OTT platform
S01534,C1233,P002,2024-08-23,2024-10-22,2,0,1,Switched to free platform
S01535,C1234,P004,2023-02-23,2023-06-23,4,0,0,
S01536,C1235,P002,2023-02-05,2024-06-29,17,0,1,No new content added
S01537,C1235,P003,2024-07-18,2024-09-16,2,1,0,
S01538,C1236,P002,2024-04-15,2024-06-14,2,0,0,
S01539,C1237,P001,2023-02-10,2024-12-31,23,0,1,Poor regional content
S01540,C1238,P001,2024-08-08,2024-10-07,2,0,1,Found better OTT platform
S01541,C1238,P001,2024-10-24,2024-11-23,1,1,1,Poor regional content
S01542,C1239,P002,2023-10-09,2024-10-03,12,0,0,
S01543,C1239,P002,2024-10-18,2024-11-17,1,1,0,
S01544,C1240,P002,2023-11-06,2024-05-04,6,0,1,Found better OTT platform
S01545,C1241,P001,2023-12-08,2024-01-07,1,0,1,Technical issues with app
S01546,C1242,P002,2024-08-16,2024-12-14,4,0,1,
S01547,C1243,P004,2024-06-27,2024-10-25,4,0,0,
S01548,C1243,P002,2024-11-19,2024-12-19,1,1,0,
S01549,C1244,P002,2023-03-07,2023-09-03,6,0,0,
S01550,C1244,P004,2023-09-23,2024-01-21,4,1,0,
S01551,C1245,P003,2024-07-17,2024-12-14,5,0,0,
S01552,C1246,P003,2024-02-20,2024-11-16,9,0,0,
S01553,C1246,P002,2024-11-30,2024-12-30,1,1,0,
S01554,C1247,P004,2023-05-08,2023-06-07,1,0,0,
S01555,C1248,P001,2023-12-02,2024-11-26,12,0,1,Found better OTT platform
S01556,C1249,P001,2024-06-15,2024-12-12,6,0,0,
S01557,C1250,P001,2023-06-23,2024-03-19,9,0,1,Poor regional content
S01558,C1251,P002,2023-03-03,2023-06-01,3,0,0,
S01559,C1251,P003,2023-06-20,2024-02-15,8,1,1,Frequent buffering issues
S01560,C1252,P001,2023-02-28,2024-07-22,17,0,0,
S01561,C1253,P002,2024-10-12,2024-12-11,2,0,0,
S01562,C1254,P001,2024-01-03,2024-03-03,2,0,0,
S01563,C1255,P004,2023-11-21,2024-05-19,6,0,0,
S01564,C1256,P001,2024-08-13,2024-11-11,3,0,1,Poor customer support
S01565,C1256,P001,2024-11-19,2024-12-19,1,1,0,
S01566,C1257,P001,2023-08-25,2024-06-20,10,0,1,
S01567,C1258,P004,2023-09-12,2023-10-12,1,0,1,Found better OTT platform
S01568,C1259,P002,2023-06-14,2023-11-11,5,0,0,
S01569,C1260,P001,2023-12-20,2024-07-17,7,0,0,
S01570,C1261,P002,2024-02-24,2024-05-24,3,0,0,
S01571,C1261,P002,2024-06-21,2024-11-18,5,1,0,
S01572,C1262,P003,2024-09-17,2024-12-16,3,0,1,High subscription price
S01573,C1263,P004,2023-08-15,2023-12-13,4,0,0,
S01574,C1264,P002,2024-09-04,2024-11-03,2,0,0,
S01575,C1264,P001,2024-11-27,2024-12-27,1,1,0,
S01576,C1265,P003,2024-01-06,2024-08-03,7,0,1,Poor regional content
S01577,C1266,P004,2023-09-27,2024-11-20,14,0,0,
S01578,C1267,P003,2023-02-24,2023-08-23,6,0,0,
S01579,C1268,P001,2024-08-31,2024-09-30,1,0,0,
S01580,C1269,P004,2023-02-15,2024-07-09,17,0,0,
S01581,C1270,P001,2023-02-01,2023-11-28,10,0,0,
S01582,C1271,P002,2023-07-25,2024-04-20,9,0,0,
S01583,C1272,P003,2023-07-18,2023-12-15,5,0,1,Poor regional content
S01584,C1273,P001,2024-07-26,2024-09-24,2,0,1,No new content added
S01585,C1273,P004,2024-10-03,2024-12-02,2,1,0,
S01586,C1274,P003,2023-07-15,2024-02-10,7,0,0,
S01587,C1275,P002,2023-03-30,2023-08-27,5,0,1,Frequent buffering issues
S01588,C1276,P003,2023-07-31,2023-11-28,4,0,1,Poor customer support
S01589,C1277,P004,2023-02-18,2023-05-19,3,0,1,No new content added
S01590,C1278,P002,2023-10-05,2024-09-29,12,0,1,Found better OTT platform
S01591,C1279,P001,2023-09-01,2023-12-30,4,0,1,High subscription price
S01592,C1280,P003,2023-02-02,2023-11-29,10,0,1,Found better OTT platform
S01593,C1280,P003,2023-12-16,2024-11-10,11,1,0,
S01594,C1281,P002,2024-10-17,2024-11-16,1,0,1,Poor customer support
S01595,C1282,P001,2023-01-14,2023-02-13,1,0,0,
S01596,C1283,P003,2023-10-10,2024-04-07,6,0,0,
S01597,C1284,P002,2023-08-12,2023-11-10,3,0,1,Frequent buffering issues
S01598,C1284,P001,2023-11-22,2024-04-20,5,1,0,
S01599,C1285,P003,2023-06-08,2024-09-30,16,0,1,Frequent buffering issues
S01600,C1286,P001,2024-05-13,2024-12-09,7,0,1,No new content added
S01601,C1287,P004,2023-07-21,2024-09-13,14,0,0,
S01602,C1288,P001,2024-10-24,2024-12-23,2,0,1,Technical issues with app
S01603,C1289,P002,2023-03-05,2023-09-01,6,0,0,
S01604,C1290,P003,2024-11-07,2024-12-07,1,0,1,Found better OTT platform
S01605,C1291,P002,2023-11-28,2024-10-23,11,0,0,
S01606,C1292,P001,2024-10-13,2024-12-12,2,0,0,
S01607,C1293,P004,2024-02-19,2024-07-18,5,0,0,
S01608,C1294,P001,2024-10-13,2024-11-12,1,0,1,Switched to free platform
S01609,C1295,P002,2024-09-06,2024-10-06,1,0,1,High subscription price
S01610,C1295,P001,2024-11-04,2024-12-04,1,1,1,Poor customer support
S01611,C1296,P001,2024-02-20,2024-09-17,7,0,1,No new content added
S01612,C1296,P001,2024-09-26,2024-10-26,1,1,0,
S01613,C1297,P004,2024-08-20,2024-09-19,1,0,0,
S01614,C1298,P001,2024-01-12,2024-12-07,11,0,0,
S01615,C1299,P003,2023-06-28,2023-09-26,3,0,1,High subscription price
S01616,C1300,P002,2023-05-21,2023-10-18,5,0,1,No new content added
S01617,C1300,P003,2023-11-15,2024-11-09,12,1,0,
S01618,C1301,P002,2023-04-13,2024-02-07,10,0,1,Frequent buffering issues
S01619,C1302,P002,2023-09-06,2024-07-02,10,0,0,
S01620,C1303,P003,2024-02-17,2024-04-17,2,0,0,
S01621,C1303,P003,2024-05-05,2024-11-01,6,1,0,
S01622,C1304,P001,2023-10-29,2024-02-26,4,0,0,
S01623,C1305,P002,2024-09-25,2024-10-25,1,0,1,Poor customer support
S01624,C1306,P004,2023-11-15,2023-12-15,1,0,0,
S01625,C1306,P001,2023-12-29,2024-04-27,4,1,1,Found better OTT platform
S01626,C1307,P003,2024-07-05,2024-08-04,1,0,0,
S01627,C1307,P001,2024-08-27,2024-10-26,2,1,0,
S01628,C1308,P003,2023-12-11,2024-11-05,11,0,0,
S01629,C1309,P004,2023-09-15,2024-09-09,12,0,0,
S01630,C1310,P004,2024-06-16,2024-12-13,6,0,0,
S01631,C1311,P002,2024-02-16,2024-03-17,1,0,0,
S01632,C1312,P001,2023-01-16,2023-07-15,6,0,0,
S01633,C1313,P002,2023-10-29,2024-03-27,5,0,0,
S01634,C1314,P001,2024-06-06,2024-11-03,5,0,1,Poor regional content
S01635,C1315,P002,2024-10-21,2024-12-20,2,0,0,
S01636,C1315,P002,2024-12-25,2025-01-24,1,1,0,
S01637,C1316,P002,2023-02-20,2023-12-17,10,0,0,
S01638,C1317,P001,2024-05-22,2024-11-18,6,0,1,Found better OTT platform
S01639,C1317,P003,2024-12-10,2025-01-09,1,1,0,
S01640,C1318,P002,2024-08-01,2024-08-31,1,0,1,Poor regional content
S01641,C1319,P002,2024-10-31,2024-12-30,2,0,1,Poor regional content
S01642,C1320,P002,2024-06-02,2024-09-30,4,0,0,
S01643,C1320,P004,2024-10-11,2024-11-10,1,1,0,
S01644,C1321,P003,2024-03-13,2024-09-09,6,0,0,
S01645,C1322,P002,2024-03-22,2024-04-21,1,0,1,Found better OTT platform
S01646,C1323,P001,2024-10-27,2024-11-26,1,0,0,
S01647,C1324,P002,2023-06-04,2024-11-25,18,0,0,
S01648,C1324,P003,2024-12-18,2025-01-17,1,1,1,No new content added
S01649,C1325,P003,2023-03-31,2024-05-24,14,0,0,
S01650,C1326,P001,2023-12-20,2024-03-19,3,0,1,
S01651,C1327,P002,2023-10-12,2024-03-10,5,0,0,
S01652,C1327,P001,2024-04-02,2024-09-29,6,1,1,Frequent buffering issues
S01653,C1328,P002,2023-03-17,2023-08-14,5,0,1,Poor regional content
S01654,C1329,P003,2024-01-25,2024-02-24,1,0,0,
S01655,C1330,P001,2024-07-25,2024-08-24,1,0,1,
S01656,C1331,P003,2024-07-17,2024-08-16,1,0,0,
S01657,C1332,P002,2023-11-01,2024-09-26,11,0,0,
S01658,C1333,P004,2023-06-25,2023-08-24,2,0,0,
S01659,C1334,P002,2024-08-18,2024-10-17,2,0,1,Found better OTT platform
S01660,C1335,P002,2024-09-28,2024-11-27,2,0,1,Poor customer support
S01661,C1335,P004,2024-12-15,2025-01-14,1,1,1,Frequent buffering issues
S01662,C1336,P001,2023-03-07,2024-01-01,10,0,0,
S01663,C1337,P001,2023-07-28,2023-11-25,4,0,1,
S01664,C1338,P002,2023-04-23,2024-08-15,16,0,0,
S01665,C1338,P004,2024-08-27,2024-09-26,1,1,0,
S01666,C1339,P003,2023-04-02,2024-01-27,10,0,0,
S01667,C1340,P002,2023-12-12,2024-05-10,5,0,1,Technical issues with app
S01668,C1340,P002,2024-05-21,2024-07-20,2,1,1,Poor regional content
S01669,C1341,P002,2024-08-20,2024-10-19,2,0,0,
S01670,C1342,P001,2023-03-14,2023-08-11,5,0,0,
S01671,C1343,P001,2024-05-18,2024-08-16,3,0,1,Poor customer support
S01672,C1344,P002,2024-03-04,2024-05-03,2,0,0,
S01673,C1345,P001,2024-06-27,2024-09-25,3,0,0,
S01674,C1346,P002,2023-06-27,2024-11-18,17,0,1,High subscription price
S01675,C1347,P004,2024-05-04,2024-09-01,4,0,0,
S01676,C1348,P002,2024-10-23,2024-11-22,1,0,0,
S01677,C1349,P004,2023-06-29,2024-12-20,18,0,0,
S01678,C1350,P001,2024-07-05,2024-12-02,5,0,0,
S01679,C1351,P004,2023-10-19,2023-11-18,1,0,1,Switched to free platform
S01680,C1352,P001,2023-12-01,2024-03-30,4,0,1,Poor customer support
S01681,C1352,P002,2024-04-06,2024-08-04,4,1,1,Switched to free platform
S01682,C1353,P001,2023-03-20,2024-06-12,15,0,1,Poor regional content
S01683,C1353,P001,2024-06-20,2024-11-17,5,1,1,Technical issues with app
S01684,C1354,P003,2024-06-07,2024-11-04,5,0,0,
S01685,C1354,P004,2024-11-29,2024-12-29,1,1,0,
S01686,C1355,P004,2023-09-07,2024-01-05,4,0,0,
S01687,C1356,P001,2024-10-27,2024-11-26,1,0,1,High subscription price
S01688,C1357,P001,2023-03-03,2024-01-27,11,0,0,
S01689,C1357,P003,2024-02-14,2024-03-15,1,1,1,High subscription price
S01690,C1358,P002,2024-03-22,2024-06-20,3,0,0,
S01691,C1359,P002,2023-04-09,2024-08-31,17,0,0,
S01692,C1359,P001,2024-09-11,2024-11-10,2,1,1,High subscription price
S01693,C1360,P001,2024-03-27,2024-11-22,8,0,0,
S01694,C1361,P002,2024-08-05,2024-12-03,4,0,0,
S01695,C1362,P003,2024-03-23,2024-04-22,1,0,0,
S01696,C1363,P002,2023-01-24,2024-04-18,15,0,0,
S01697,C1364,P003,2023-08-12,2024-03-09,7,0,1,High subscription price
S01698,C1365,P002,2023-01-21,2023-03-22,2,0,1,Poor customer support
S01699,C1365,P001,2023-04-06,2024-09-27,18,1,0,
S01700,C1366,P001,2023-02-20,2024-04-15,14,0,0,
S01701,C1367,P003,2024-07-11,2024-11-08,4,0,1,Frequent buffering issues
S01702,C1367,P003,2024-11-20,2024-12-20,1,1,0,
S01703,C1368,P001,2024-05-24,2024-08-22,3,0,0,
S01704,C1369,P001,2023-04-11,2023-05-11,1,0,1,
S01705,C1370,P001,2023-11-24,2024-03-23,4,0,0,
S01706,C1371,P003,2023-09-22,2023-10-22,1,0,1,Frequent buffering issues
S01707,C1372,P002,2023-04-09,2024-07-02,15,0,0,
S01708,C1372,P002,2024-07-12,2024-12-09,5,1,1,Found better OTT platform
S01709,C1373,P004,2023-12-01,2024-03-30,4,0,0,
S01710,C1374,P003,2024-04-27,2024-09-24,5,0,1,Frequent buffering issues
S01711,C1375,P004,2024-05-02,2024-10-29,6,0,0,
S01712,C1376,P002,2024-02-27,2024-06-26,4,0,0,
S01713,C1377,P004,2024-02-22,2024-08-20,6,0,0,
S01714,C1378,P003,2024-01-13,2024-07-11,6,0,0,
S01715,C1379,P002,2024-09-02,2024-12-31,4,0,0,
S01716,C1380,P001,2023-07-06,2024-12-27,18,0,1,Found better OTT platform
S01717,C1381,P003,2023-12-22,2024-10-17,10,0,0,
S01718,C1381,P002,2024-11-11,2024-12-11,1,1,1,Poor regional content
S01719,C1382,P004,2023-08-11,2024-02-07,6,0,0,
S01720,C1383,P004,2024-06-30,2024-08-29,2,0,1,Poor customer support
S01721,C1384,P001,2023-10-07,2024-05-04,7,0,0,
S01722,C1385,P003,2023-04-03,2024-05-27,14,0,1,High subscription price
S01723,C1385,P004,2024-06-24,2024-08-23,2,1,1,Frequent buffering issues
S01724,C1386,P003,2023-12-12,2024-08-08,8,0,0,
S01725,C1387,P002,2023-09-26,2024-12-19,15,0,1,Found better OTT platform
S01726,C1388,P004,2023-03-14,2023-04-13,1,0,0,
S01727,C1389,P002,2024-05-24,2024-07-23,2,0,1,Switched to free platform
S01728,C1390,P001,2023-05-08,2024-02-02,9,0,1,No new content added
S01729,C1391,P001,2023-05-04,2024-12-24,20,0,1,High subscription price
S01730,C1392,P002,2023-05-29,2024-11-19,18,0,0,
S01731,C1393,P001,2023-06-19,2024-04-14,10,0,0,
S01732,C1394,P002,2024-07-08,2024-08-07,1,0,0,
S01733,C1394,P002,2024-08-21,2024-11-19,3,1,1,
S01734,C1395,P004,2024-08-15,2024-09-14,1,0,0,
S01735,C1396,P002,2023-04-14,2024-03-09,11,0,0,
S01736,C1396,P003,2024-04-05,2024-07-04,3,1,1,Switched to free platform
S01737,C1397,P002,2024-02-10,2024-08-08,6,0,0,
S01738,C1398,P001,2024-06-11,2024-10-09,4,0,0,
S01739,C1399,P003,2023-10-27,2024-08-22,10,0,0,
S01740,C1400,P003,2023-12-16,2024-05-14,5,0,0,
S01741,C1401,P002,2024-02-11,2024-07-10,5,0,0,
S01742,C1402,P003,2023-04-20,2024-11-10,19,0,0,
S01743,C1403,P002,2024-08-23,2024-11-21,3,0,0,
S01744,C1404,P001,2024-06-17,2024-12-14,6,0,0,
S01745,C1405,P004,2023-07-15,2024-08-08,13,0,0,
S01746,C1406,P002,2024-08-14,2024-12-12,4,0,1,Poor customer support
S01747,C1407,P002,2023-01-18,2023-03-19,2,0,0,
S01748,C1408,P003,2023-03-19,2023-07-17,4,0,1,Found better OTT platform
S01749,C1408,P004,2023-08-13,2023-09-12,1,1,1,High subscription price
S01750,C1409,P001,2023-06-23,2024-07-17,13,0,0,
S01751,C1410,P002,2023-06-12,2024-04-07,10,0,0,
S01752,C1411,P002,2023-08-17,2024-05-13,9,0,0,
S01753,C1412,P001,2023-12-10,2024-10-05,10,0,0,
S01754,C1412,P001,2024-11-04,2024-12-04,1,1,0,
S01755,C1413,P001,2023-09-30,2024-12-23,15,0,0,
S01756,C1414,P002,2024-03-22,2024-04-21,1,0,1,No new content added
S01757,C1415,P003,2023-11-28,2024-10-23,11,0,0,
S01758,C1416,P001,2024-03-02,2024-05-01,2,0,0,
S01759,C1417,P002,2024-02-04,2024-12-30,11,0,1,High subscription price
S01760,C1418,P001,2024-06-21,2024-09-19,3,0,1,Switched to free platform
