payment_id,customer_id,subscription_id,transaction_id,payment_date,amount_inr,payment_status,payment_method,failed_attempts
PAY005334,C0702,S00878,TXN0005334,2023-08-07,299,Success,Net Banking,0
PAY005335,C0702,S00878,TXN0005335,2023-09-06,299,Pending,Jio Money,0
PAY005336,C0702,S00878,TXN0005336,2023-10-06,299,Success,Debit Card,0
PAY005337,C0702,S00878,TXN0005337,2023-11-05,299,Failed,Debit Card,3
PAY005338,C0702,S00878,TXN0005338,2023-12-05,299,Success,Debit Card,0
PAY005339,C0702,S00878,TXN0005339,2024-01-04,299,Success,UPI,0
PAY005340,C0702,S00878,TXN0005340,2024-02-03,299,Success,UPI,0
PAY005341,C0702,S00878,TXN0005341,2024-03-04,299,Success,Credit Card,0
PAY005342,C0702,S00878,TXN0005342,2024-04-03,299,Success,Paytm,0
PAY005343,C0702,S00878,TXN0005343,2024-05-03,299,Success,Jio Money,0
PAY005344,C0702,S00878,TXN0005344,2024-06-02,299,Success,Credit Card,0
PAY005345,C0702,S00878,TXN0005345,2024-07-02,299,Success,UPI,0
PAY005346,C0702,S00878,TXN0005346,2024-08-01,299,Success,UPI,0
PAY005347,C0702,S00878,TXN0005347,2024-08-31,299,Failed,Paytm,1
PAY005348,C0703,S00879,TXN0005348,2024-10-04,799,Success,Debit Card,0
PAY005349,C0703,S00879,TXN0005349,2024-11-03,799,Pending,Credit Card,0
PAY005350,C0703,S00880,TXN0005350,2024-12-30,799,Failed,Debit Card,2
PAY005351,C0704,S00881,TXN0005351,2024-06-06,299,Success,UPI,0
PAY005352,C0704,S00881,TXN0005352,06/07/2024,299,Success,Credit Card,0
PAY005353,C0704,S00881,TXN0005353,2024-08-05,299,Success,Credit Card,0
PAY005354,C0705,S00882,TXN0005354,2024-03-04,499,Success,Jio Money,0
PAY005355,C0705,S00882,TXN0005355,2024-04-03,499,Pending,Credit Card,1
PAY005356,C0706,S00883,TXN0005356,2023-05-06,299,Success,Net Banking,0
PAY005357,C0706,S00883,TXN0005357,2023-06-05,299,Success,Jio Money,0
PAY005358,C0706,S00883,TXN0005358,2023-07-05,299,Success,UPI,0
PAY005359,C0706,S00883,TXN0005359,2023-08-04,299,Success,Paytm,0
PAY005360,C0706,S00883,TXN0005360,2023-09-03,299,Failed,Credit Card,3
PAY005361,C0706,S00883,TXN0005361,2023-10-03,299,Success,UPI,0
PAY005362,C0706,S00883,TXN0005362,2023-11-02,299,Success,Credit Card,0
PAY005363,C0706,S00883,TXN0005363,2023-12-02,299,Success,Jio Money,0
PAY005364,C0706,S00883,TXN0005364,2024-01-01,299,Success,Debit Card,0
PAY005365,C0706,S00883,TXN0005365,2024-01-31,299,Success,Debit Card,0
PAY005366,C0706,S00884,TXN0005366,2024-03-13,149,Success,UPI,0
PAY005367,C0706,S00884,TXN0005367,2024-04-12,149,Success,UPI,0
PAY005368,C0706,S00884,TXN0005368,12/05/2024,149,Success,UPI,0
PAY005369,C0706,S00884,TXN0005369,2024-06-11,149,Success,Credit Card,0
PAY005370,C0706,S00884,TXN0005370,2024-07-11,149,Success,UPI,0
PAY005371,C0706,S00884,TXN0005371,2024-08-10,149,Success,UPI,0
PAY005372,C0706,S00884,TXN0005372,2024-09-09,149,Success,Credit Card,0
PAY005373,C0706,S00884,TXN0005373,2024-10-09,149,Success,Credit Card,0
PAY005374,C0706,S00884,TXN0005374,2024-11-08,149,Success,Jio Money,0
PAY005375,C0707,S00885,TXN0005375,2024-05-12,149,Failed,Paytm,2
PAY005376,C0707,S00885,TXN0005376,2024-06-11,149,Success,,0
PAY005377,C0707,S00885,TXN0005377,2024-07-11,149,Success,UPI,0
PAY005378,C0707,S00885,TXN0005378,2024-08-10,149,Success,Debit Card,0
PAY005379,C0708,S00886,TXN0005379,2024-05-11,149,Success,Debit Card,0
PAY005380,C0708,S00886,TXN0005380,2024-06-10,149,Success,Credit Card,0
PAY005381,C0708,S00886,TXN0005381,2024-07-10,149,Success,Paytm,0
PAY005382,C0708,S00886,TXN0005382,2024-08-09,149,Success,Jio Money,0
PAY005383,C0709,S00887,TXN0005383,2024-09-18,799,Success,Credit Card,0
PAY005384,C0710,S00888,TXN0005384,2024-04-14,149,Success,Net Banking,0
PAY005385,C0710,S00888,TXN0005385,2024-05-14,149,Success,UPI,0
PAY005386,C0710,S00888,TXN0005386,2024-06-13,149,Success,UPI,0
PAY005387,C0710,S00888,TXN0005387,2024-07-13,149,Success,UPI,0
PAY005388,C0711,S00889,TXN0005388,2023-03-16,499,Success,Debit Card,0
PAY005389,C0711,S00889,TXN0005389,2023-04-15,499,Success,UPI,0
PAY005390,C0711,S00889,TXN0005390,2023-05-15,499,Failed,UPI,2
PAY005391,C0712,S00890,TXN0005391,2023-04-29,299,Success,UPI,0
PAY005392,C0712,S00890,TXN0005392,2023-05-29,299,Success,UPI,0
PAY005393,C0712,S00890,TXN0005393,2023-06-28,299,Success,Net Banking,0
PAY005394,C0712,S00890,TXN0005394,2023-07-28,299,Success,Debit Card,0
PAY005395,C0712,S00890,TXN0005395,2023-08-27,299,Success,UPI,0
PAY005396,C0712,S00890,TXN0005396,2023-09-26,299,Success,Credit Card,0
PAY005397,C0712,S00890,TXN0005397,2023-10-26,299,Success,Jio Money,0
PAY005398,C0712,S00890,TXN0005398,2023-11-25,299,Success,Credit Card,0
PAY005399,C0712,S00890,TXN0005399,2023-12-25,299,Success,UPI,0
PAY005400,C0712,S00890,TXN0005400,2024-01-24,299,Success,Debit Card,0
PAY005401,C0712,S00890,TXN0005401,2024-02-23,299,Success,Debit Card,0
PAY005402,C0712,S00890,TXN0005402,2024-03-24,299,Success,Credit Card,0
PAY005403,C0712,S00890,TXN0005403,2024-04-23,299,Pending,Debit Card,0
PAY005404,C0712,S00890,TXN0005404,2024-05-23,299,Failed,Credit Card,2
PAY005405,C0712,S00891,TXN0005405,2024-07-08,299,Success,Credit Card,0
PAY005406,C0712,S00891,TXN0005406,2024-08-07,299,Failed,Credit Card,3
PAY005407,C0712,S00891,TXN0005407,2024-09-06,299,Failed,UPI,2
PAY005408,C0713,S00892,TXN0005408,2024-06-08,799,Success,UPI,0
PAY005409,C0713,S00892,TXN0005409,2024-07-08,799,Success,UPI,0
PAY005410,C0713,S00892,TXN0005410,2024-08-07,948,Success,Net Banking,0
PAY005411,C0713,S00892,TXN0005411,2024-09-06,799,Success,Debit Card,0
PAY005412,C0713,S00892,TXN0005412,2024-10-06,799,Failed,Debit Card,1
PAY005413,C0714,S00893,TXN0005413,2024-07-10,299,Failed,UPI,3
PAY005414,C0715,S00894,TXN0005414,2023-12-17,299,Success,Credit Card,0
PAY005415,C0716,S00895,TXN0005415,2024-07-11,149,Success,Debit Card,0
PAY005416,C0716,S00895,TXN0005416,2024-08-10,149,Success,Credit Card,0
PAY005417,C0716,S00895,TXN0005417,2024-09-09,149,Success,Credit Card,0
PAY005418,C0716,S00895,TXN0005418,2024-10-09,149,Success,UPI,0
PAY005419,C0717,S00896,TXN0005419,2023-03-22,149,Success,Credit Card,0
PAY005420,C0717,S00896,TXN0005420,2023-04-21,149,Success,UPI,0
PAY005421,C0717,S00896,TXN0005421,2023-05-21,149,Success,Credit Card,0
PAY005422,C0717,S00896,TXN0005422,2023-06-20,149,Success,Net Banking,0
PAY005423,C0717,S00896,TXN0005423,2023-07-20,149,Success,Jio Money,0
PAY005424,C0717,S00896,TXN0005424,2023-08-19,149,Success,Debit Card,0
PAY005425,C0717,S00896,TXN0005425,2023-09-18,149,Success,Net Banking,0
PAY005426,C0717,S00896,TXN0005426,2023-10-18,149,Success,UPI,0
PAY005427,C0717,S00896,TXN0005427,2023-11-17,149,Success,UPI,0
PAY005428,C0717,S00896,TXN0005428,2023-12-17,149,Failed,Jio Money,3
PAY005429,C0717,S00896,TXN0005429,2024-01-16,149,Pending,Jio Money,0
PAY005430,C0717,S00896,TXN0005430,2024-02-15,149,Success,UPI,0
PAY005431,C0717,S00896,TXN0005431,2024-03-16,149,Success,Net Banking,0
PAY005432,C0717,S00896,TXN0005432,2024-04-15,149,Success,Jio Money,0
PAY005433,C0717,S00896,TXN0005433,2024-05-15,149,Success,Paytm,0
PAY005434,C0717,S00896,TXN0005434,2024-06-14,149,Success,Credit Card,0
PAY005435,C0717,S00896,TXN0005435,2024-07-14,149,Pending,Debit Card,0
PAY005436,C0717,S00896,TXN0005436,2024-08-13,149,Success,UPI,0
PAY005437,C0717,S00896,TXN0005437,2024-09-12,149,Success,Credit Card,0
PAY005438,C0717,S00896,TXN0005438,2024-10-12,149,Success,Credit Card,0
PAY005439,C0718,S00897,TXN0005439,2024-09-13,149,Pending,,1
PAY005440,C0718,S00897,TXN0005440,2024-10-13,149,Failed,Credit Card,3
PAY005441,C0718,S00898,TXN0005441,2024-11-26,299,Success,Jio Money,0
PAY005442,C0719,S00899,TXN0005442,2024-07-17,149,Success,Debit Card,0
PAY005443,C0719,S00899,TXN0005443,16/08/2024,149,Pending,,0
PAY005444,C0719,S00899,TXN0005444,2024-09-15,149,Pending,UPI,1
PAY005445,C0720,S00900,TXN0005445,2023-06-16,299,Success,Credit Card,0
PAY005446,C0720,S00900,TXN0005446,2023-07-16,299,Success,UPI,0
PAY005447,C0720,S00900,TXN0005447,15/08/2023,299,Success,Debit Card,0
PAY005448,C0720,S00900,TXN0005448,2023-09-14,299,Success,UPI,0
PAY005449,C0720,S00900,TXN0005449,2023-10-14,299,Success,Jio Money,0
PAY005450,C0720,S00900,TXN0005450,2023-11-13,299,Success,UPI,0
PAY005451,C0720,S00900,TXN0005451,2023-12-13,299,Failed,UPI,2
PAY005452,C0720,S00900,TXN0005452,2024-01-12,299,Success,Net Banking,0
PAY005453,C0720,S00900,TXN0005453,2024-02-11,299,Failed,Credit Card,2
PAY005454,C0720,S00900,TXN0005454,12/03/2024,299,Success,Paytm,0
PAY005455,C0720,S00900,TXN0005455,2024-04-11,299,Success,UPI,0
PAY005456,C0720,S00900,TXN0005456,2024-05-11,299,Success,UPI,0
PAY005457,C0720,S00900,TXN0005457,2024-06-10,299,Failed,UPI,3
PAY005458,C0720,S00900,TXN0005458,2024-07-10,299,Failed,Debit Card,2
PAY005459,C0721,S00901,TXN0005459,2023-05-11,149,Failed,UPI,2
PAY005460,C0721,S00901,TXN0005460,2023-06-10,149,Success,Debit Card,0
PAY005461,C0721,S00901,TXN0005461,2023-07-10,149,Success,Paytm,0
PAY005462,C0721,S00901,TXN0005462,2023-08-09,149,Success,UPI,0
PAY005463,C0722,S00902,TXN0005463,22/07/2023,149,Success,Credit Card,0
PAY005464,C0722,S00902,TXN0005464,2023-08-21,149,Pending,Net Banking,0
PAY005465,C0722,S00902,TXN0005465,2023-09-20,149,Success,Paytm,0
PAY005466,C0722,S00902,TXN0005466,2023-10-20,149,Success,UPI,0
PAY005467,C0722,S00902,TXN0005467,2023-11-19,149,Failed,UPI,2
PAY005468,C0722,S00902,TXN0005468,2023-12-19,149,Pending,UPI,0
PAY005469,C0722,S00902,TXN0005469,2024-01-18,149,Success,Paytm,0
PAY005470,C0722,S00902,TXN0005470,2024-02-17,149,Success,Debit Card,0
PAY005471,C0723,S00903,TXN0005471,2024-07-03,299,Success,Net Banking,0
PAY005472,C0723,S00903,TXN0005472,2024-08-02,299,Success,Debit Card,0
PAY005473,C0723,S00903,TXN0005473,2024-09-01,299,Success,UPI,0
PAY005474,C0723,S00903,TXN0005474,2024-10-01,299,Success,Paytm,0
PAY005475,C0724,S00904,TXN0005475,2023-08-23,299,Success,Debit Card,0
PAY005476,C0724,S00904,TXN0005476,2023-09-22,299,Success,Paytm,0
PAY005477,C0724,S00904,TXN0005477,2023-10-22,299,Success,Credit Card,0
PAY005478,C0724,S00904,TXN0005478,2023-11-21,299,Success,UPI,0
PAY005479,C0724,S00904,TXN0005479,2023-12-21,299,Success,Jio Money,0
PAY005480,C0724,S00904,TXN0005480,2024-01-20,299,Success,UPI,0
PAY005481,C0724,S00904,TXN0005481,2024-02-19,399,Success,UPI,0
PAY005482,C0724,S00904,TXN0005482,2024-03-20,299,Success,UPI,0
PAY005483,C0725,S00905,TXN0005483,2023-12-10,149,Success,UPI,0
PAY005484,C0725,S00905,TXN0005484,2024-01-09,149,Success,UPI,0
PAY005485,C0725,S00905,TXN0005485,08/02/2024,149,Success,Credit Card,0
PAY005486,C0725,S00905,TXN0005486,2024-03-09,149,Failed,Jio Money,2
PAY005487,C0725,S00905,TXN0005487,2024-04-08,149,Success,Debit Card,0
PAY005488,C0725,S00905,TXN0005488,2024-05-08,149,Success,Jio Money,0
PAY005489,C0725,S00905,TXN0005489,2024-06-07,149,Success,Net Banking,0
PAY005490,C0725,S00905,TXN0005490,07/07/2024,149,Success,Credit Card,0
PAY005491,C0725,S00905,TXN0005491,2024-08-06,149,Failed,Jio Money,2
PAY005492,C0725,S00905,TXN0005492,2024-09-05,149,Success,Debit Card,0
PAY005493,C0726,S00906,TXN0005493,2024-01-04,299,Failed,Jio Money,3
PAY005494,C0726,S00906,TXN0005494,2024-02-03,299,Success,Jio Money,0
PAY005495,C0727,S00907,TXN0005495,2024-07-25,299,Failed,Credit Card,1
PAY005496,C0727,S00907,TXN0005496,2024-08-24,299,Failed,UPI,1
PAY005497,C0728,S00908,TXN0005497,2023-11-22,799,Success,Credit Card,0
PAY005498,C0728,S00908,TXN0005498,2023-12-22,799,Failed,Debit Card,2
PAY005499,C0728,S00908,TXN0005499,2024-01-21,799,Success,Debit Card,0
PAY005500,C0728,S00908,TXN0005500,2024-02-20,799,Pending,Debit Card,0
PAY005501,C0728,S00908,TXN0005501,2024-03-21,799,Success,UPI,0
PAY005502,C0728,S00908,TXN0005502,2024-04-20,799,Success,Credit Card,0
PAY005503,C0728,S00908,TXN0005503,2024-05-20,799,Failed,Debit Card,1
PAY005504,C0728,S00908,TXN0005504,2024-06-19,799,Success,Jio Money,0
PAY005505,C0728,S00908,TXN0005505,2024-07-19,799,Success,UPI,0
PAY005506,C0728,S00908,TXN0005506,2024-08-18,799,Success,UPI,0
PAY005507,C0728,S00908,TXN0005507,2024-09-17,799,Success,Net Banking,0
PAY005508,C0728,S00908,TXN0005508,2024-10-17,799,Success,Net Banking,0
PAY005509,C0728,S00908,TXN0005509,2024-11-16,799,Success,Credit Card,0
PAY005510,C0729,S00909,TXN0005510,2023-08-31,299,Failed,Credit Card,2
PAY005511,C0729,S00909,TXN0005511,2023-09-30,299,Success,Debit Card,0
PAY005512,C0729,S00909,TXN0005512,2023-10-30,299,Success,Jio Money,0
PAY005513,C0729,S00909,TXN0005513,2023-11-29,299,Success,Jio Money,0
PAY005514,C0729,S00909,TXN0005514,2023-12-29,299,Success,Net Banking,0
PAY005515,C0729,S00909,TXN0005515,2024-01-28,299,Success,UPI,0
PAY005516,C0729,S00909,TXN0005516,2024-02-27,299,Success,UPI,0
PAY005517,C0729,S00909,TXN0005517,2024-03-28,299,Success,Debit Card,0
PAY005518,C0730,S00910,TXN0005518,2023-07-06,299,Success,Debit Card,0
PAY005519,C0730,S00910,TXN0005519,2023-08-05,299,Success,UPI,0
PAY005520,C0730,S00910,TXN0005520,2023-09-04,299,Success,Net Banking,0
PAY005521,C0730,S00910,TXN0005521,2023-10-04,299,Success,Credit Card,0
PAY005522,C0730,S00910,TXN0005522,2023-11-03,299,Success,Net Banking,0
PAY005523,C0730,S00910,TXN0005523,2023-12-03,299,Success,Credit Card,0
PAY005524,C0730,S00910,TXN0005524,02/01/2024,299,Success,Jio Money,0
PAY005525,C0730,S00910,TXN0005525,2024-02-01,299,Success,Paytm,0
PAY005526,C0730,S00910,TXN0005526,2024-03-02,299,Success,Credit Card,0
PAY005527,C0730,S00910,TXN0005527,2024-04-01,299,Success,UPI,0
PAY005528,C0730,S00910,TXN0005528,2024-05-01,299,Success,Credit Card,0
PAY005529,C0730,S00910,TXN0005529,2024-05-31,299,Success,Credit Card,0
PAY005530,C0731,S00911,TXN0005530,2024-07-02,299,Failed,Credit Card,1
PAY005531,C0731,S00911,TXN0005531,2024-08-01,299,Success,Credit Card,0
PAY005532,C0732,S00912,TXN0005532,2024-07-20,149,Success,Credit Card,0
PAY005533,C0732,S00912,TXN0005533,2024-08-19,149,Success,Debit Card,0
PAY005534,C0732,S00912,TXN0005534,2024-09-18,149,Success,Jio Money,0
PAY005535,C0732,S00912,TXN0005535,2024-10-18,149,Success,UPI,0
PAY005536,C0732,S00913,TXN0005536,2024-12-15,149,Success,UPI,0
PAY005537,C0733,S00914,TXN0005537,2023-02-10,149,Success,Net Banking,0
PAY005538,C0733,S00914,TXN0005538,2023-03-12,149,Success,Debit Card,0
PAY005539,C0733,S00914,TXN0005539,2023-04-11,149,Success,UPI,0
PAY005540,C0733,S00914,TXN0005540,2023-05-11,149,Success,Jio Money,0
PAY005541,C0733,S00914,TXN0005541,2023-06-10,149,Failed,Debit Card,2
PAY005542,C0733,S00914,TXN0005542,2023-07-10,149,Success,Debit Card,0
PAY005543,C0733,S00914,TXN0005543,2023-08-09,149,Failed,Paytm,3
PAY005544,C0733,S00915,TXN0005544,2023-09-17,149,Success,UPI,0
PAY005545,C0733,S00915,TXN0005545,2023-10-17,149,Pending,Net Banking,0
PAY005546,C0733,S00915,TXN0005546,2023-11-16,149,Success,Jio Money,0
PAY005547,C0733,S00915,TXN0005547,2023-12-16,149,Success,Net Banking,0
PAY005548,C0733,S00915,TXN0005548,2024-01-15,149,Failed,Net Banking,2
PAY005549,C0733,S00915,TXN0005549,2024-02-14,149,Success,Paytm,0
PAY005550,C0734,S00916,TXN0005550,2024-08-28,349,Failed,Debit Card,2
PAY005551,C0734,S00917,TXN0005551,2024-10-07,149,Failed,Credit Card,3
PAY005552,C0735,S00918,TXN0005552,2024-01-18,799,Pending,UPI,0
PAY005553,C0735,S00918,TXN0005553,2024-02-17,799,Success,UPI,0
PAY005554,C0735,S00918,TXN0005554,2024-03-18,799,Success,Credit Card,0
PAY005555,C0735,S00918,TXN0005555,2024-04-17,799,Failed,UPI,1
PAY005556,C0735,S00918,TXN0005556,2024-05-17,799,Success,Credit Card,0
PAY005557,C0736,S00919,TXN0005557,2024-09-27,299,Success,Credit Card,0
PAY005558,C0736,S00919,TXN0005558,2024-10-27,299,Pending,Net Banking,1
PAY005559,C0737,S00920,TXN0005559,2023-06-06,149,Pending,Credit Card,1
PAY005560,C0737,S00920,TXN0005560,2023-07-06,149,Success,Paytm,0
PAY005561,C0737,S00920,TXN0005561,2023-08-05,149,Success,Debit Card,0
PAY005562,C0737,S00920,TXN0005562,2023-09-04,149,Success,Jio Money,0
PAY005563,C0737,S00920,TXN0005563,2023-10-04,149,Success,UPI,0
PAY005564,C0737,S00920,TXN0005564,2023-11-03,149,Success,Jio Money,0
PAY005565,C0737,S00920,TXN0005565,2023-12-03,149,Success,Debit Card,0
PAY005566,C0737,S00920,TXN0005566,2024-01-02,149,Pending,Net Banking,0
PAY005567,C0737,S00920,TXN0005567,2024-02-01,149,Success,Jio Money,0
PAY005568,C0737,S00920,TXN0005568,2024-03-02,149,Success,Jio Money,0
PAY005569,C0737,S00920,TXN0005569,2024-04-01,149,Success,UPI,0
PAY005570,C0737,S00920,TXN0005570,2024-05-01,149,Success,Credit Card,0
PAY005571,C0737,S00920,TXN0005571,2024-05-31,149,Success,UPI,0
PAY005572,C0737,S00920,TXN0005572,2024-06-30,149,Success,Paytm,0
PAY005573,C0737,S00920,TXN0005573,2024-07-30,149,Success,UPI,0
PAY005574,C0737,S00920,TXN0005574,2024-08-29,149,Success,UPI,0
PAY005575,C0737,S00920,TXN0005575,2024-09-28,149,Failed,Credit Card,3
PAY005576,C0737,S00920,TXN0005576,2024-10-28,149,Success,UPI,0
PAY005577,C0738,S00921,TXN0005577,2024-01-24,499,Failed,UPI,1
PAY005578,C0738,S00921,TXN0005578,2024-02-23,499,Success,UPI,0
PAY005579,C0738,S00921,TXN0005579,2024-03-24,499,Success,UPI,0
PAY005580,C0738,S00921,TXN0005580,2024-04-23,499,Success,Credit Card,0
PAY005581,C0739,S00922,TXN0005581,2023-01-30,499,Success,UPI,0
PAY005582,C0739,S00922,TXN0005582,2023-03-01,499,Success,UPI,0
PAY005583,C0739,S00922,TXN0005583,2023-03-31,499,Success,Debit Card,0
PAY005584,C0739,S00922,TXN0005584,30/04/2023,499,Success,UPI,0
PAY005585,C0739,S00922,TXN0005585,2023-05-30,499,Success,Paytm,0
PAY005586,C0739,S00922,TXN0005586,2023-06-29,499,Success,UPI,0
PAY005587,C0739,S00922,TXN0005587,2023-07-29,499,Pending,Credit Card,0
PAY005588,C0739,S00922,TXN0005588,2023-08-28,499,Failed,Credit Card,2
PAY005589,C0739,S00923,TXN0005589,2023-10-08,149,Success,UPI,0
PAY005590,C0739,S00923,TXN0005590,2023-11-07,149,Success,UPI,0
PAY005591,C0739,S00923,TXN0005591,2023-12-07,149,Pending,UPI,0
PAY005592,C0739,S00923,TXN0005592,2024-01-06,149,Success,Net Banking,0
PAY005593,C0739,S00923,TXN0005593,2024-02-05,149,Failed,Net Banking,2
PAY005594,C0739,S00923,TXN0005594,06/03/2024,149,Success,Credit Card,0
PAY005595,C0740,S00924,TXN0005595,2023-05-07,149,Success,Net Banking,0
PAY005596,C0740,S00924,TXN0005596,2023-06-06,149,Success,UPI,0
PAY005597,C0740,S00924,TXN0005597,2023-07-06,149,Success,Jio Money,0
PAY005598,C0740,S00924,TXN0005598,2023-08-05,149,Success,Debit Card,0
PAY005599,C0740,S00924,TXN0005599,2023-09-04,149,Success,UPI,0
PAY005600,C0740,S00924,TXN0005600,2023-10-04,149,Failed,Paytm,2
PAY005601,C0741,S00925,TXN0005601,2024-09-26,299,Success,Net Banking,0
PAY005602,C0741,S00925,TXN0005602,2024-10-26,299,Failed,UPI,1
PAY005603,C0741,S00925,TXN0005603,2024-11-25,299,Pending,Credit Card,1
PAY005604,C0742,S00926,TXN0005604,2023-10-21,299,Failed,Credit Card,3
PAY005605,C0742,S00926,TXN0005605,2023-11-20,299,Success,UPI,0
PAY005606,C0743,S00927,TXN0005606,2023-03-11,499,Success,UPI,0
PAY005607,C0743,S00927,TXN0005607,2023-04-10,499,Failed,,2
PAY005608,C0743,S00927,TXN0005608,2023-05-10,499,Failed,Jio Money,2
PAY005609,C0743,S00927,TXN0005609,2023-06-09,499,Failed,UPI,1
PAY005610,C0743,S00927,TXN0005610,2023-07-09,499,Success,Credit Card,0
PAY005611,C0743,S00927,TXN0005611,2023-08-08,499,Success,Net Banking,0
PAY005612,C0743,S00927,TXN0005612,2023-09-07,499,Success,Debit Card,0
PAY005613,C0743,S00927,TXN0005613,2023-10-07,499,Success,UPI,0
PAY005614,C0743,S00927,TXN0005614,2023-11-06,499,Success,UPI,0
PAY005615,C0743,S00927,TXN0005615,2023-12-06,499,Failed,Net Banking,2
PAY005616,C0743,S00927,TXN0005616,2024-01-05,499,Success,Credit Card,0
PAY005617,C0744,S00928,TXN0005617,2023-05-24,799,Success,UPI,0
PAY005618,C0744,S00928,TXN0005618,2023-06-23,799,Success,UPI,0
PAY005619,C0744,S00928,TXN0005619,2023-07-23,799,Success,Net Banking,0
PAY005620,C0744,S00928,TXN0005620,2023-08-22,799,Success,UPI,0
PAY005621,C0744,S00928,TXN0005621,21/09/2023,799,Success,Jio Money,0
PAY005622,C0744,S00928,TXN0005622,21/10/2023,799,Success,Credit Card,0
PAY005623,C0744,S00928,TXN0005623,2023-11-20,799,Success,UPI,0
PAY005624,C0744,S00928,TXN0005624,2023-12-20,799,Success,UPI,0
PAY005625,C0744,S00928,TXN0005625,2024-01-19,799,Success,Net Banking,0
PAY005626,C0744,S00928,TXN0005626,2024-02-18,799,Success,Debit Card,0
PAY005627,C0745,S00929,TXN0005627,2023-04-04,799,Success,Net Banking,0
PAY005628,C0745,S00929,TXN0005628,2023-05-04,799,Success,UPI,0
PAY005629,C0745,S00929,TXN0005629,2023-06-03,799,Success,Debit Card,0
PAY005630,C0745,S00929,TXN0005630,2023-07-03,799,Pending,UPI,1
PAY005631,C0745,S00929,TXN0005631,2023-08-02,799,Success,Jio Money,0
PAY005632,C0745,S00929,TXN0005632,2023-09-01,799,Success,Credit Card,0
PAY005633,C0745,S00929,TXN0005633,2023-10-01,799,Success,Credit Card,0
PAY005634,C0745,S00929,TXN0005634,2023-10-31,799,Success,UPI,0
PAY005635,C0745,S00929,TXN0005635,2023-11-30,799,Success,Debit Card,0
PAY005636,C0745,S00929,TXN0005636,2023-12-30,699,Success,Credit Card,0
PAY005637,C0745,S00929,TXN0005637,29/01/2024,799,Failed,UPI,2
PAY005638,C0745,S00929,TXN0005638,2024-02-28,799,Success,Paytm,0
PAY005639,C0745,S00929,TXN0005639,2024-03-29,799,Failed,Jio Money,3
PAY005640,C0745,S00929,TXN0005640,2024-04-28,799,Success,UPI,0
PAY005641,C0745,S00929,TXN0005641,2024-05-28,799,Success,UPI,0
PAY005642,C0745,S00929,TXN0005642,27/06/2024,799,Success,Jio Money,0
PAY005643,C0745,S00929,TXN0005643,2024-07-27,799,Success,UPI,0
PAY005644,C0746,S00930,TXN0005644,2024-08-02,799,Success,Debit Card,0
PAY005645,C0746,S00931,TXN0005645,2024-09-17,499,Success,Credit Card,0
PAY005646,C0747,S00932,TXN0005646,2023-01-12,299,Success,UPI,0
PAY005647,C0747,S00932,TXN0005647,2023-02-11,299,Success,Net Banking,0
